farm_id,house_id,sex,breed,init_age_days,init_weight_kg,avg_temp_c,humidity_pct,nh3_ppm,co2_ppm,stocking_density,feed_intake_kg,feed_grade,vaccinated,antibiotic_days,adg_kg_day,fcr,market_age_days,mortality
39,2,거세,삼원교잡(LYD),66.1,27.5,18.0,57.0,11.6,1524.0,1.5,2.62,표준,1,1,0.97,2.7,156,0
15,6,거세,삼원교잡(LYD),70.1,24.6,27.7,59.3,14.0,1586.0,1.57,2.19,고급,1,2,0.839,2.61,178,0
37,6,암,이원교잡(LY),70.3,27.0,19.1,80.7,22.9,1637.0,1.45,2.37,저가,1,2,0.782,3.03,183,0
20,3,거세,삼원교잡(LYD),65.5,20.9,20.6,53.9,9.0,1738.0,1.39,1.99,저가,1,1,0.779,2.55,186,0
28,2,암,삼원교잡(LYD),71.3,21.5,22.5,57.5,8.6,1641.0,1.5,2.41,표준,1,0,0.872,2.77,179,0
19,3,암,삼원교잡(LYD),71.3,18.0,28.4,94.0,19.3,2425.0,1.48,2.22,저가,1,0,0.67,3.31,216,0
11,7,암,삼원교잡(LYD),69.2,24.6,18.6,74.4,4.9,1137.0,1.1,2.43,저가,1,3,0.907,2.68,169,0
31,8,거세,삼원교잡(LYD),82.1,22.7,23.2,57.7,9.5,1313.0,1.36,2.16,표준,0,1,0.813,2.65,196,0
39,8,거세,삼원교잡(LYD),69.3,22.3,25.1,54.2,14.5,2346.0,1.23,2.45,표준,1,1,0.931,2.63,169,0
11,2,거세,삼원교잡(LYD),68.6,26.0,24.3,48.3,14.8,1423.0,1.23,2.14,저가,1,2,0.748,2.86,188,0
32,5,거세,이원교잡(LY),67.9,23.7,24.4,66.0,6.8,1966.0,1.59,2.28,표준,1,2,0.878,2.59,172,0
11,2,암,삼원교잡(LYD),65.1,20.7,25.0,72.3,17.1,1568.0,1.69,2.22,표준,1,2,0.75,2.96,191,0
29,6,거세,이원교잡(LY),73.4,32.6,19.8,80.2,18.3,1386.0,0.71,2.31,저가,1,0,0.835,2.76,172,0
32,4,거세,삼원교잡(LYD),66.6,24.9,28.8,46.1,11.0,1993.0,1.24,2.38,저가,1,5,0.759,3.14,185,0
18,6,거세,삼원교잡(LYD),67.2,21.8,21.6,51.7,25.0,1759.0,1.22,2.15,고급,1,3,0.818,2.63,181,0
30,6,암,삼원교잡(LYD),67.3,23.0,21.0,63.8,17.0,733.0,1.59,2.26,표준,0,5,0.813,2.79,181,0
11,8,거세,삼원교잡(LYD),65.1,24.5,27.4,92.9,9.0,1587.0,0.94,2.36,저가,1,4,0.796,2.96,179,0
4,4,암,이원교잡(LY),61.2,24.5,19.5,73.9,24.7,1002.0,0.7,2.45,고급,1,1,0.908,2.7,161,0
4,3,거세,삼원교잡(LYD),67.7,28.9,23.3,68.7,11.9,2136.0,1.51,2.28,고급,1,0,0.911,2.5,162,0
18,5,암,삼원교잡(LYD),74.4,24.8,19.1,52.8,16.1,2377.0,1.54,2.03,저가,1,2,0.727,2.8,199,0
37,2,암,이원교잡(LY),71.0,30.6,32.1,43.8,12.1,2437.0,0.85,2.33,표준,1,2,0.706,3.3,191,0
6,1,거세,삼원교잡(LYD),77.8,23.7,31.2,65.4,18.7,1679.0,1.27,2.5,고급,1,2,0.779,3.21,195,0
19,5,거세,삼원교잡(LYD),73.8,26.3,21.6,64.0,12.1,1269.0,1.68,1.9,고급,1,4,0.857,2.22,177,0
29,7,거세,삼원교잡(LYD),72.6,28.1,24.1,62.3,12.5,1661.0,1.03,1.9,저가,1,2,0.708,2.69,195,0
9,5,거세,이원교잡(LY),79.4,28.6,22.0,61.2,14.0,1030.0,1.33,2.1,고급,1,2,0.919,2.29,173,0
29,7,거세,삼원교잡(LYD),69.5,28.9,20.6,57.5,12.0,2673.0,1.43,2.24,고급,0,1,0.952,2.36,160,0
13,2,암,삼원교잡(LYD),70.3,24.2,22.5,55.2,21.4,2097.0,0.94,1.64,저가,1,3,0.636,2.58,213,0
33,4,암,삼원교잡(LYD),69.9,25.0,21.8,78.9,7.5,1652.0,1.16,2.47,저가,0,2,0.862,2.87,174,0
24,5,거세,삼원교잡(LYD),77.7,18.0,15.9,56.1,14.8,1999.0,0.88,2.25,표준,1,1,0.916,2.45,184,0
22,3,암,이원교잡(LY),70.0,24.4,23.1,62.2,15.5,1254.0,1.26,1.59,표준,1,2,0.633,2.52,213,0
8,1,거세,삼원교잡(LYD),66.8,28.3,21.8,64.6,14.3,946.0,1.1,1.97,표준,1,1,0.821,2.4,172,0
19,1,암,삼원교잡(LYD),72.9,27.7,23.2,72.1,20.8,500.0,1.35,2.21,고급,0,2,0.74,2.99,191,0
35,8,거세,삼원교잡(LYD),65.9,24.7,21.7,56.5,6.0,1542.0,1.46,1.77,저가,0,1,0.724,2.44,191,0
1,5,암,이원교잡(LY),72.7,30.1,20.6,74.8,18.4,1396.0,1.65,2.59,표준,1,2,0.84,3.09,174,0
31,3,암,삼원교잡(LYD),72.1,23.8,25.5,59.2,7.5,1760.0,1.88,2.36,표준,1,1,0.816,2.89,184,0
20,3,거세,이원교잡(LY),69.1,22.9,24.1,63.4,11.9,1507.0,1.35,2.5,표준,0,3,0.914,2.74,170,0
29,1,거세,삼원교잡(LYD),72.8,23.6,27.6,81.4,6.9,1737.0,1.22,1.99,표준,1,3,0.828,2.41,183,0
27,8,거세,이원교잡(LY),62.6,21.6,24.0,55.3,13.0,1906.0,1.21,2.42,고급,1,4,0.944,2.57,161,0
18,1,암,삼원교잡(LYD),70.8,26.9,21.2,72.2,11.5,770.0,1.06,2.1,표준,0,2,0.813,2.58,179,1
13,7,암,삼원교잡(LYD),67.7,25.9,24.5,75.0,24.8,1934.0,1.41,2.24,표준,1,3,0.768,2.92,184,0
26,2,암,삼원교잡(LYD),84.3,26.8,14.1,68.1,16.4,1297.0,1.18,2.41,저가,1,2,0.858,2.8,187,0
6,3,암,삼원교잡(LYD),70.8,23.8,30.4,63.8,17.6,1759.0,1.43,2.28,저가,1,4,0.634,3.59,215,0
24,3,암,이원교잡(LY),67.0,24.8,23.1,86.3,8.4,2011.0,1.07,2.54,고급,1,1,0.97,2.62,160,0
4,7,거세,이원교잡(LY),63.1,18.5,30.7,64.9,19.4,2015.0,1.18,2.34,표준,1,2,0.745,3.14,193,0
26,1,암,삼원교잡(LYD),76.5,26.1,18.5,67.0,24.8,1565.0,1.41,2.16,표준,0,2,0.742,2.91,196,0
26,3,암,이원교잡(LY),68.2,25.3,17.5,61.6,20.2,1589.0,1.27,2.55,표준,1,5,0.904,2.82,167,0
4,3,거세,삼원교잡(LYD),66.0,21.7,23.5,66.5,7.1,1946.0,0.82,2.62,저가,1,3,0.932,2.81,166,0
31,3,암,삼원교잡(LYD),71.7,24.7,23.5,74.6,12.2,749.0,1.3,2.33,표준,1,3,0.803,2.9,184,0
17,2,거세,삼원교잡(LYD),73.2,24.2,23.4,62.2,15.7,1024.0,1.1,2.7,표준,1,3,1.076,2.51,158,0
32,8,거세,삼원교잡(LYD),73.2,30.3,22.7,43.9,11.5,1360.0,1.6,2.23,표준,1,0,0.825,2.7,176,0
2,4,암,삼원교잡(LYD),70.1,21.8,19.5,70.1,30.2,834.0,1.54,2.26,고급,1,2,0.838,2.7,181,1
8,4,거세,삼원교잡(LYD),70.8,26.0,16.1,54.2,12.1,1364.0,0.73,2.3,고급,1,2,0.981,2.34,161,0
20,4,거세,삼원교잡(LYD),71.2,21.7,23.1,72.4,14.7,1337.0,1.5,2.26,고급,1,3,0.935,2.42,171,0
8,8,거세,삼원교잡(LYD),71.7,23.3,16.9,65.0,11.4,1544.0,1.4,2.21,표준,1,4,0.809,2.73,185,0
14,3,암,이원교잡(LY),72.1,25.8,16.5,74.4,16.4,1472.0,0.93,2.09,표준,0,4,0.861,2.42,176,0
27,3,암,삼원교잡(LYD),75.5,24.4,20.5,55.5,23.3,2035.0,1.52,2.0,표준,1,2,0.728,2.75,200,0
6,3,거세,삼원교잡(LYD),70.3,25.0,23.7,59.6,15.7,1787.0,0.98,2.33,표준,1,4,0.869,2.69,174,0
28,3,거세,삼원교잡(LYD),65.9,26.0,30.0,61.6,13.7,1464.0,1.59,2.66,고급,0,2,0.814,3.27,175,0
5,1,거세,삼원교잡(LYD),69.3,23.5,25.9,50.2,8.6,1333.0,1.14,2.54,표준,1,3,0.837,3.04,179,0
8,5,암,삼원교잡(LYD),73.8,27.7,27.7,76.1,22.3,1476.0,0.92,2.42,고급,1,2,0.841,2.87,178,0
24,1,거세,삼원교잡(LYD),61.1,24.1,24.6,48.7,14.1,1485.0,1.83,2.67,표준,1,7,0.879,3.04,165,0
32,2,암,삼원교잡(LYD),61.1,24.7,23.5,76.0,13.9,2759.0,0.91,2.31,표준,1,5,0.828,2.78,170,0
7,2,암,삼원교잡(LYD),74.6,26.1,32.0,69.2,2.0,771.0,1.1,2.0,고급,1,3,0.692,2.89,203,0
12,3,거세,이원교잡(LY),77.6,25.7,16.7,63.0,14.2,1037.0,1.15,2.2,표준,1,4,0.877,2.5,179,0
38,7,암,이원교잡(LY),63.7,26.9,20.3,68.5,12.6,964.0,1.19,2.28,표준,1,0,0.857,2.66,166,0
40,5,암,삼원교잡(LYD),70.5,26.0,20.7,68.2,4.0,1635.0,1.47,2.15,고급,1,3,0.923,2.32,167,0
24,8,암,이원교잡(LY),68.0,26.4,25.6,61.0,20.9,1615.0,1.31,2.48,표준,1,7,0.823,3.02,176,0
18,3,거세,이원교잡(LY),68.7,24.0,18.1,68.0,11.8,1213.0,1.55,2.58,고급,1,2,0.97,2.66,162,0
14,8,암,삼원교잡(LYD),71.5,21.8,25.1,72.3,26.4,1948.0,1.39,1.78,표준,1,1,0.567,3.14,236,0
25,1,암,삼원교잡(LYD),63.5,20.7,24.3,55.6,23.5,1685.0,0.88,2.26,고급,1,1,0.83,2.72,177,0
24,5,암,삼원교잡(LYD),64.5,20.0,25.3,68.5,10.7,1969.0,1.44,1.5,저가,1,1,0.587,2.56,226,0
12,7,암,삼원교잡(LYD),68.5,30.3,25.2,38.7,23.2,2102.0,1.36,2.27,고급,1,3,0.805,2.82,174,1
1,5,거세,삼원교잡(LYD),69.3,18.4,28.2,45.7,24.7,500.0,1.14,2.27,저가,0,6,0.607,3.74,229,0
7,8,암,이원교잡(LY),64.4,28.6,21.8,70.6,11.6,1843.0,1.82,2.83,고급,1,3,1.006,2.82,150,0
39,3,암,삼원교잡(LYD),73.9,22.5,24.1,60.8,8.8,855.0,1.45,2.74,표준,1,3,0.876,3.13,179,0
17,1,거세,삼원교잡(LYD),67.9,28.6,19.1,56.5,2.1,1625.0,1.54,2.58,표준,1,4,0.985,2.62,156,0
20,7,거세,삼원교잡(LYD),67.9,18.4,18.1,64.5,17.3,1464.0,1.54,2.01,고급,1,4,0.891,2.26,176,0
19,1,거세,삼원교잡(LYD),71.4,24.3,29.1,61.0,9.2,1485.0,1.19,1.99,고급,1,4,0.695,2.87,202,0
32,7,암,삼원교잡(LYD),69.4,29.4,18.8,55.1,17.5,898.0,1.46,1.97,고급,1,3,0.851,2.32,170,0
3,6,거세,이원교잡(LY),74.2,27.1,24.6,48.6,11.6,2015.0,1.38,2.76,표준,1,0,0.922,2.99,169,0
4,7,암,삼원교잡(LYD),65.3,24.0,24.1,45.3,10.3,855.0,1.16,2.03,표준,1,5,0.807,2.51,178,0
12,4,거세,삼원교잡(LYD),63.0,19.2,26.7,72.4,11.6,1875.0,0.99,2.18,표준,1,2,0.852,2.56,175,0
20,8,거세,삼원교잡(LYD),68.5,21.0,15.4,60.8,7.2,784.0,1.31,2.03,표준,1,2,0.82,2.48,183,0
27,2,암,삼원교잡(LYD),70.3,29.2,25.6,74.7,11.6,1491.0,1.45,1.92,고급,1,0,0.777,2.47,181,0
20,4,거세,삼원교잡(LYD),63.8,24.0,21.8,60.7,10.6,2402.0,1.3,2.4,표준,1,3,0.91,2.64,164,0
18,1,암,삼원교잡(LYD),63.1,24.8,19.6,68.5,14.9,2681.0,1.25,2.35,표준,1,3,0.769,3.05,180,0
38,7,거세,삼원교잡(LYD),70.9,25.9,21.0,63.7,15.6,691.0,1.31,1.63,고급,1,4,0.85,1.92,176,0
7,6,암,삼원교잡(LYD),66.2,21.1,26.1,65.4,8.6,1148.0,1.23,1.91,표준,1,3,0.681,2.8,204,0
23,7,거세,이원교잡(LY),62.7,26.2,24.9,65.9,21.6,1239.0,1.69,2.38,고급,1,4,0.95,2.5,156,1
22,7,암,삼원교잡(LYD),74.8,23.7,21.5,60.5,14.0,2628.0,1.37,2.28,표준,1,1,0.868,2.63,180,0
19,3,암,삼원교잡(LYD),66.8,25.9,17.4,52.7,24.0,1466.0,1.18,2.18,저가,0,1,0.652,3.34,203,0
33,1,거세,삼원교잡(LYD),75.7,23.3,17.7,72.7,16.4,2037.0,0.85,2.48,표준,0,2,0.935,2.66,174,0
11,8,거세,이원교잡(LY),70.1,20.3,25.0,80.9,15.4,1650.0,1.25,1.87,표준,1,3,0.772,2.42,193,0
39,4,거세,삼원교잡(LYD),71.5,23.7,16.9,81.6,12.1,900.0,1.16,2.12,표준,0,1,0.898,2.36,173,0
14,1,암,삼원교잡(LYD),68.9,26.9,21.5,59.5,18.7,570.0,1.15,2.46,표준,1,0,0.845,2.91,173,0
22,8,암,삼원교잡(LYD),60.0,26.2,32.7,57.7,15.2,1193.0,1.54,2.11,표준,1,2,0.582,3.62,213,0
21,8,거세,삼원교잡(LYD),64.3,25.1,23.8,59.5,20.2,2658.0,1.32,2.39,저가,0,3,0.813,2.94,175,0
34,4,거세,삼원교잡(LYD),69.4,27.7,25.0,63.2,24.6,1629.0,0.88,1.96,저가,1,1,0.704,2.78,193,0
18,7,암,삼원교잡(LYD),71.8,24.4,17.8,64.5,10.6,2027.0,1.45,2.05,고급,1,1,0.774,2.65,189,1
12,1,암,삼원교잡(LYD),61.1,25.2,17.1,55.0,18.7,791.0,0.9,1.77,표준,1,2,0.739,2.39,183,0
1,1,암,삼원교잡(LYD),69.7,23.6,25.2,50.2,18.5,1337.0,1.47,1.68,표준,1,1,0.688,2.45,203,0
15,3,거세,삼원교잡(LYD),64.4,27.9,20.9,65.5,17.7,1889.0,1.18,2.16,표준,1,3,0.863,2.5,165,0
34,6,암,삼원교잡(LYD),71.2,25.9,26.7,35.0,12.4,954.0,1.32,2.44,고급,1,2,0.804,3.03,182,0
1,2,암,삼원교잡(LYD),69.9,23.3,22.6,64.0,12.5,1468.0,1.29,2.27,저가,1,6,0.778,2.91,188,0
36,1,거세,삼원교잡(LYD),73.7,20.5,33.0,55.6,11.5,1060.0,1.26,2.65,표준,1,5,0.758,3.49,198,0
22,6,거세,삼원교잡(LYD),75.3,28.3,20.1,72.8,11.4,1913.0,1.35,2.18,고급,1,0,0.924,2.36,169,0
6,7,거세,삼원교잡(LYD),72.3,22.8,23.6,75.5,10.0,1699.0,1.32,1.66,고급,1,1,0.819,2.03,185,0
13,6,암,삼원교잡(LYD),74.3,25.2,18.8,75.7,14.4,1842.0,1.77,2.4,표준,1,1,0.849,2.83,180,0
23,7,거세,삼원교잡(LYD),68.2,32.1,26.5,61.5,10.5,1936.0,1.36,1.98,표준,1,4,0.819,2.41,170,0
13,7,암,삼원교잡(LYD),84.1,27.4,24.2,53.6,17.6,1386.0,1.36,2.34,표준,0,1,0.801,2.92,193,0
5,5,암,이원교잡(LY),63.9,29.8,18.6,56.9,15.3,2002.0,1.12,1.61,고급,1,2,0.694,2.33,187,0
27,5,암,이원교잡(LY),67.4,23.4,21.1,67.9,16.0,1205.0,1.4,2.22,고급,1,4,0.895,2.48,170,0
27,7,암,삼원교잡(LYD),74.5,28.2,27.9,48.5,13.4,1813.0,1.04,2.51,표준,1,3,0.788,3.18,185,0
5,3,거세,삼원교잡(LYD),73.8,25.1,27.4,78.9,15.4,515.0,1.59,2.47,표준,0,2,0.798,3.1,186,0
12,1,암,삼원교잡(LYD),72.4,26.1,16.7,61.7,13.5,1127.0,0.93,2.22,고급,1,3,0.876,2.54,174,0
10,7,거세,삼원교잡(LYD),73.4,31.1,20.5,70.0,19.7,2658.0,1.09,2.28,표준,1,4,0.885,2.58,168,0
27,3,암,삼원교잡(LYD),60.0,24.2,29.7,47.2,12.3,1805.0,0.89,2.15,고급,0,1,0.78,2.76,176,0
30,8,암,이원교잡(LY),77.9,25.1,21.7,55.7,17.3,1806.0,1.4,2.21,저가,1,1,0.774,2.85,194,0
30,4,암,이원교잡(LY),69.0,22.3,23.1,45.9,7.2,1088.0,1.19,2.49,저가,1,2,0.8,3.11,185,0
38,7,암,삼원교잡(LYD),76.2,27.7,26.5,75.2,19.3,953.0,1.47,2.08,고급,1,1,0.684,3.04,204,0
31,1,거세,삼원교잡(LYD),60.0,23.3,17.1,63.4,11.6,1368.0,1.06,2.1,저가,1,3,0.829,2.54,171,0
13,6,암,삼원교잡(LYD),71.3,28.1,18.6,70.7,9.5,1466.0,1.43,1.83,표준,0,4,0.732,2.49,190,0
5,4,암,삼원교잡(LYD),67.2,20.1,21.1,65.6,8.2,2457.0,1.44,2.49,저가,1,1,0.898,2.78,173,0
25,4,암,삼원교잡(LYD),72.9,26.6,27.2,69.7,7.7,2009.0,1.35,2.2,표준,0,0,0.728,3.03,194,0
37,3,거세,이원교잡(LY),71.6,23.1,26.5,61.6,12.1,1554.0,1.31,1.92,저가,1,1,0.708,2.71,201,0
40,8,거세,이원교잡(LY),71.8,27.2,25.3,63.0,24.0,1533.0,1.33,2.55,표준,1,1,0.877,2.9,172,0
10,4,암,삼원교잡(LYD),64.7,25.0,21.8,64.1,11.1,1879.0,1.07,2.27,고급,1,5,0.857,2.65,170,0
10,7,거세,삼원교잡(LYD),69.7,23.4,26.9,69.1,2.0,841.0,1.03,2.06,저가,1,2,0.71,2.9,199,0
2,4,암,삼원교잡(LYD),69.1,23.8,21.8,69.3,17.2,539.0,1.44,2.55,저가,1,2,0.858,2.97,175,0
6,1,암,이원교잡(LY),72.5,22.4,24.7,93.1,8.3,1872.0,1.21,2.18,고급,1,5,0.871,2.5,179,0
23,8,암,삼원교잡(LYD),74.9,27.5,26.0,81.8,19.9,1536.0,1.41,1.81,표준,1,1,0.689,2.63,202,0
22,2,거세,삼원교잡(LYD),70.8,21.9,29.2,47.2,12.5,844.0,1.69,2.57,저가,1,4,0.845,3.04,181,0
15,3,암,삼원교잡(LYD),63.6,24.2,22.2,63.6,13.4,500.0,1.19,2.03,표준,1,1,0.778,2.61,180,0
13,7,거세,삼원교잡(LYD),70.5,26.0,20.9,60.9,22.2,1947.0,1.15,3.19,표준,1,3,1.054,3.03,155,0
34,8,거세,삼원교잡(LYD),83.1,29.8,27.6,77.8,18.7,1239.0,1.22,2.15,고급,0,5,0.742,2.9,198,0
19,8,암,삼원교잡(LYD),78.2,25.0,27.9,61.8,7.5,1700.0,1.31,1.68,표준,1,8,0.648,2.59,217,0
33,4,거세,삼원교잡(LYD),60.0,24.3,20.2,69.6,8.4,1368.0,1.45,2.81,표준,1,2,0.938,3.0,157,0
39,7,거세,이원교잡(LY),70.3,25.8,18.0,41.6,4.3,1483.0,1.29,2.27,표준,1,2,0.873,2.6,172,0
13,3,거세,삼원교잡(LYD),74.7,18.8,27.3,49.9,30.6,1204.0,1.82,2.36,표준,1,2,0.742,3.18,204,0
9,6,암,삼원교잡(LYD),69.1,21.4,15.8,85.9,9.8,1462.0,1.41,2.4,표준,1,0,0.814,2.95,184,0
39,5,암,삼원교잡(LYD),67.7,23.9,15.6,65.5,22.0,1789.0,1.5,1.88,고급,1,5,0.729,2.57,193,0
26,1,거세,삼원교잡(LYD),68.7,22.9,21.3,55.0,11.8,1362.0,1.29,1.63,표준,1,3,0.754,2.17,191,0
12,4,거세,삼원교잡(LYD),72.8,20.2,22.4,67.4,8.5,1334.0,1.55,2.87,고급,1,1,1.047,2.74,163,0
25,4,암,삼원교잡(LYD),64.3,27.6,17.8,54.5,15.1,1804.0,1.25,1.81,표준,1,1,0.627,2.89,204,0
21,3,거세,삼원교잡(LYD),75.9,25.8,22.9,62.2,13.0,1837.0,1.14,2.78,저가,1,0,0.982,2.82,167,0
37,3,암,이원교잡(LY),69.7,25.4,23.1,50.5,19.8,931.0,1.53,2.44,표준,1,1,0.814,3.0,180,0
11,5,암,삼원교잡(LYD),65.3,22.9,20.1,57.1,19.9,1486.0,1.29,2.34,고급,1,5,0.891,2.62,169,0
40,1,암,삼원교잡(LYD),75.6,25.2,30.1,60.8,11.5,1238.0,1.36,2.14,저가,1,6,0.618,3.47,221,0
38,2,암,삼원교잡(LYD),62.3,26.5,23.7,76.2,6.4,1507.0,1.55,2.98,고급,1,3,1.037,2.87,148,0
8,7,암,삼원교잡(LYD),67.2,24.2,26.5,69.6,7.8,2217.0,1.33,2.08,고급,1,4,0.803,2.59,180,0
7,3,암,삼원교잡(LYD),67.1,26.3,16.2,71.4,2.0,1679.0,1.26,2.08,저가,1,4,0.754,2.77,185,0
22,5,거세,이원교잡(LY),80.7,22.6,16.1,64.7,13.4,2582.0,1.17,2.49,고급,1,4,0.965,2.57,176,0
2,5,거세,이원교잡(LY),66.6,25.3,23.8,73.2,14.9,1610.0,1.57,2.08,표준,1,2,0.766,2.72,184,0
12,5,암,이원교잡(LY),60.0,28.4,29.4,56.3,8.1,1417.0,1.21,1.98,저가,1,0,0.717,2.76,181,0
18,4,거세,삼원교잡(LYD),67.1,28.7,18.0,57.7,7.4,1490.0,1.29,2.27,고급,1,3,1.0,2.27,153,0
39,4,암,삼원교잡(LYD),72.3,29.0,22.6,69.1,14.9,1571.0,1.37,2.49,표준,1,2,0.928,2.68,165,0
40,7,암,삼원교잡(LYD),73.9,25.9,17.1,62.2,11.2,1661.0,1.37,2.85,표준,1,2,0.993,2.87,164,0
7,8,암,삼원교잡(LYD),81.4,25.1,19.1,64.9,13.7,1004.0,1.55,2.91,표준,0,1,0.918,3.17,179,0
36,3,거세,삼원교잡(LYD),77.0,23.7,22.8,63.4,12.8,1383.0,1.28,1.75,표준,1,2,0.767,2.28,196,0
4,6,거세,이원교잡(LY),70.9,19.6,20.0,77.5,16.5,1138.0,1.64,2.6,표준,1,3,0.93,2.79,173,0
30,8,암,삼원교잡(LYD),65.5,21.0,16.8,78.1,11.6,2015.0,1.24,1.99,저가,1,0,0.692,2.87,201,0
34,1,거세,삼원교잡(LYD),78.1,24.5,16.7,58.7,12.1,537.0,1.39,2.0,저가,1,5,0.795,2.52,192,0
36,7,암,이원교잡(LY),68.2,24.7,14.5,47.4,3.7,1578.0,1.25,2.12,표준,1,1,0.771,2.75,185,0
9,4,암,삼원교잡(LYD),66.7,29.2,23.9,57.9,14.7,741.0,1.82,2.1,표준,1,0,0.695,3.03,190,0
36,8,암,삼원교잡(LYD),67.9,28.9,24.4,56.0,15.5,1716.0,1.21,1.96,표준,1,2,0.673,2.92,196,0
5,5,암,삼원교잡(LYD),63.7,22.9,24.4,73.3,13.9,1301.0,1.23,1.59,표준,1,3,0.635,2.5,209,0
21,7,거세,이원교잡(LY),67.7,27.5,18.4,74.2,26.5,592.0,1.33,2.72,고급,1,2,0.964,2.82,158,0
19,2,거세,삼원교잡(LYD),68.8,23.6,26.0,54.7,16.0,1971.0,1.23,2.55,표준,1,6,0.858,2.98,175,0
13,2,암,삼원교잡(LYD),73.7,27.0,24.8,57.5,14.1,500.0,1.38,2.28,표준,1,0,0.788,2.89,185,0
1,8,거세,삼원교잡(LYD),68.1,27.4,22.0,50.2,18.0,1484.0,1.61,1.99,표준,1,2,0.758,2.63,184,0
31,5,거세,삼원교잡(LYD),63.7,28.7,21.4,66.3,27.7,1846.0,1.34,2.66,고급,1,2,1.012,2.62,149,0
14,5,거세,삼원교잡(LYD),62.0,23.5,19.4,64.6,16.5,2188.0,1.35,2.27,표준,0,0,0.805,2.82,176,0
27,2,거세,삼원교잡(LYD),71.0,28.0,22.8,72.9,2.0,695.0,1.24,2.11,저가,1,4,0.803,2.63,179,0
17,2,암,삼원교잡(LYD),70.4,19.4,28.5,70.0,17.6,1242.0,1.17,1.79,고급,1,2,0.642,2.79,219,0
15,7,거세,삼원교잡(LYD),67.2,28.9,26.6,71.1,9.7,2042.0,1.32,2.45,표준,1,2,0.865,2.83,167,0
36,3,암,삼원교잡(LYD),67.7,24.9,21.0,49.6,3.5,2076.0,1.3,2.18,고급,1,3,0.949,2.3,163,0
4,5,거세,삼원교잡(LYD),71.9,25.0,24.2,58.7,25.2,2140.0,1.59,2.36,표준,1,4,0.817,2.89,182,0
30,3,암,삼원교잡(LYD),77.0,18.9,17.6,74.5,23.9,2781.0,1.06,2.34,고급,1,5,0.794,2.94,198,0
30,3,거세,이원교잡(LY),66.1,23.8,24.9,59.6,9.6,1246.0,1.66,2.48,저가,1,1,0.859,2.88,172,0
16,2,암,삼원교잡(LYD),70.4,29.1,18.7,48.7,9.6,1686.0,1.26,2.35,표준,1,2,0.873,2.69,169,0
11,8,거세,삼원교잡(LYD),74.8,23.7,24.8,73.1,16.0,1327.0,1.34,2.19,저가,1,2,0.748,2.93,197,0
1,8,암,삼원교잡(LYD),66.1,27.1,33.0,59.2,9.7,512.0,1.03,2.45,고급,1,2,0.777,3.16,179,0
38,1,거세,삼원교잡(LYD),69.9,25.1,19.7,75.6,14.2,1455.0,1.44,2.57,저가,1,1,0.949,2.71,165,0
38,3,거세,삼원교잡(LYD),69.8,28.2,33.0,64.8,10.7,503.0,1.06,2.75,고급,1,5,0.855,3.21,171,0
10,5,거세,삼원교잡(LYD),63.4,25.6,24.0,62.2,12.6,1240.0,1.39,1.95,고급,1,4,0.891,2.19,164,0
2,4,암,삼원교잡(LYD),70.8,22.2,19.0,78.6,6.6,766.0,1.37,2.62,저가,1,2,0.923,2.84,171,0
5,6,암,삼원교잡(LYD),70.2,25.2,18.8,52.0,20.0,1719.0,1.22,1.81,표준,1,1,0.704,2.57,198,0
3,3,거세,이원교잡(LY),72.8,29.8,31.5,79.3,22.2,1111.0,0.78,2.59,표준,1,4,0.741,3.49,188,0
34,1,거세,삼원교잡(LYD),64.1,26.5,24.0,58.6,14.4,607.0,1.84,2.11,표준,1,2,0.85,2.48,168,0
36,3,암,삼원교잡(LYD),70.0,24.7,19.7,66.6,14.8,1933.0,1.04,2.54,표준,1,2,0.929,2.73,167,0
7,5,암,삼원교잡(LYD),76.9,31.8,21.2,66.7,18.8,1198.0,1.37,2.73,고급,1,3,0.994,2.75,161,0
30,2,거세,삼원교잡(LYD),80.4,28.5,23.7,60.7,15.0,1284.0,1.12,2.35,저가,1,4,0.838,2.81,184,0
8,7,암,삼원교잡(LYD),76.4,27.5,22.0,57.4,25.4,1011.0,1.56,2.29,표준,0,2,0.808,2.83,185,1
15,1,암,삼원교잡(LYD),64.1,26.0,23.4,61.3,7.1,2075.0,1.21,2.27,저가,0,7,0.741,3.06,184,0
24,1,암,삼원교잡(LYD),72.3,27.2,29.1,54.9,20.2,1635.0,1.11,2.16,표준,1,2,0.704,3.07,197,0
29,5,거세,삼원교잡(LYD),67.6,27.3,17.5,84.6,14.3,1193.0,1.45,2.64,표준,0,2,0.91,2.9,164,0
35,5,거세,삼원교잡(LYD),71.4,18.5,24.6,60.2,8.3,543.0,0.98,2.27,표준,1,0,0.822,2.76,189,0
2,3,거세,삼원교잡(LYD),66.1,26.2,21.7,76.6,28.5,2755.0,1.2,1.65,고급,1,1,0.726,2.27,189,0
8,3,암,삼원교잡(LYD),61.4,24.5,20.0,75.3,29.3,2490.0,1.47,2.57,저가,1,2,0.787,3.26,176,0
12,1,거세,이원교잡(LY),68.3,23.5,26.3,68.6,13.8,2222.0,1.68,2.55,저가,1,0,0.823,3.1,179,0
13,6,암,삼원교잡(LYD),73.6,24.4,16.2,63.6,17.7,1148.0,1.06,2.31,표준,1,1,0.827,2.8,183,0
